id,MaxEval,MinEval,FinalEval,W<=10,W<=25,W<=50,W<=100,W<=200,W<=500,W>500,B<=10,B<=25,B<=50,B<=100,B<=200,B<=500,B>500,Wprojection,Bprojection,DifProjection
1146950,1157,-205,1157,17,8,6,3,6,0,0,23,12,8,6,3,2,0,18938,-673,18265
1147748,748,0,748,17,7,4,6,0,0,0,20,8,10,4,2,0,0,18926,0,18926
1148451,93,-87,0,20,7,5,0,0,0,0,21,8,3,1,0,0,0,1768,-634,1134
1149018,178,0,0,22,8,3,2,0,0,0,29,6,3,2,0,0,0,6138,0,6138
1149675,89,-42,-28,28,13,4,0,0,0,0,35,8,5,0,0,0,0,2830,-87,2743
1150426,135,-100000,-100000,14,4,4,1,3,0,3,19,7,3,0,4,0,1,1511,-30212,-28701
1151008,98,-794,0,11,10,8,0,0,1,1,18,8,4,1,1,1,1,1958,-11960,-10002
1151577,102,-530,-530,11,8,2,1,0,0,1,16,5,3,1,0,0,0,1682,-1978,-296
1152039,108,-67,0,11,13,4,0,1,0,0,20,11,0,2,1,0,0,2422,-197,2225
1152615,59,-46,0,12,2,5,0,0,0,0,15,3,1,2,0,0,0,1171,-53,1118
1153044,56,-62,0,16,7,3,1,0,0,0,18,7,2,1,0,0,0,1080,-228,852
1153569,157,-888,-793,8,8,8,1,1,2,0,22,5,2,5,0,0,0,1571,-19253,-17682
1154152,546,-97,546,11,6,4,2,4,0,0,22,3,9,3,2,1,0,7359,-441,6918
1154784,688,-44,688,19,6,4,1,0,0,0,21,9,8,0,1,1,0,13333,-170,13163
1155436,83,-3,35,11,11,4,0,0,0,0,16,8,2,2,0,0,0,1995,-3,1992
1155956,171,-227,-227,14,9,3,2,5,1,0,14,8,8,3,2,1,0,2113,-4378,-2265
1156577,114,-945,-945,15,8,4,3,2,2,0,19,14,4,2,0,0,0,1709,-11925,-10216
1157199,822,6,675,15,6,2,0,0,2,0,14,6,5,2,5,1,0,24794,0,24794
1157771,149,-1123,-1123,10,5,11,11,4,1,0,27,5,9,5,2,1,0,2155,-22306,-20151
1158533,603,-33,348,12,10,6,5,5,2,0,17,7,9,11,4,1,0,23036,-48,22988
1159300,98,-2295,-2295,11,9,4,6,1,0,2,22,9,5,2,0,0,0,1198,-9805,-8607
1159932,99994,-18,99994,16,6,5,0,2,1,0,13,8,6,1,4,2,1,12824,-28,12796
1160536,69,-131,-53,13,4,2,3,1,0,0,12,5,6,1,0,0,0,1478,-1103,375
1160998,90,-870,-870,14,14,8,7,3,1,0,26,13,5,5,1,0,0,1759,-29112,-27353
1161753,729,22,729,4,6,8,1,0,0,0,8,7,4,2,2,1,0,9666,0,9666
1162225,1183,-288,943,13,12,4,4,2,2,1,16,6,6,8,4,3,1,25944,-335,25609
1162936,110,3,38,21,11,6,0,0,0,0,23,12,4,3,0,0,0,4116,0,4116
1163606,74,-59,-52,11,7,5,1,0,0,0,13,8,4,0,0,0,0,1490,-284,1206
1164087,68,-100000,-100000,8,6,3,3,3,2,1,13,6,7,1,1,0,0,704,-8776,-8072
1164596,61,-12,-12,14,8,1,0,0,0,0,20,6,1,0,0,0,0,1762,-12,1750
1165118,67,-1755,-1081,15,9,6,6,6,1,1,21,7,11,3,2,0,1,832,-20803,-19971
1165824,428,15,417,6,3,2,0,0,0,0,6,1,3,0,0,1,0,1734,0,1734
1166135,92,-72,-11,17,6,1,3,0,0,0,14,10,5,1,0,0,0,1377,-517,860
1166662,149,-848,-834,15,14,9,11,3,2,0,38,12,9,5,1,3,0,2762,-19241,-16479
1167618,845,27,845,12,9,10,1,4,0,0,18,13,9,2,4,2,0,32673,0,32673
1168355,72,-25,3,22,14,2,1,0,0,0,24,8,6,1,0,0,0,2594,-49,2545
1168991,99995,-426,99995,14,6,6,4,3,0,0,21,4,5,5,2,3,2,8700,-5105,3595
1169675,71,-99998,-99998,12,2,1,0,1,2,2,14,6,1,0,0,0,0,1088,-9217,-8129
1170100,136,-67,20,18,6,5,2,0,0,0,22,10,1,2,1,0,0,2240,-102,2138
1170722,81,3,18,6,5,2,0,0,0,0,8,4,3,0,0,0,0,1171,0,1171
1171085,932,-5,932,11,3,6,3,0,1,0,16,1,2,5,2,1,1,6626,-5,6621
1171605,358,-16,1,10,10,4,2,0,1,0,16,9,3,1,3,0,0,3375,-28,3347
1172171,114,-16,0,8,8,4,3,0,0,0,15,3,4,3,0,0,0,2004,-16,1988
1173396,86,-25,0,9,6,6,1,0,0,0,15,7,4,1,0,0,0,1659,-49,1610
1173913,1605,-72,1605,16,9,3,8,8,3,3,23,9,10,9,14,2,3,62925,-72,62853
1174888,74,-99998,-99998,11,3,6,1,1,0,3,16,7,6,0,0,0,1,1510,-7671,-6161
1175413,650,-55,635,15,4,6,6,1,2,0,16,13,3,4,4,2,0,25427,-182,25245
1176101,80,-100000,-100000,22,8,8,8,6,2,2,31,8,9,6,2,1,1,1242,-57368,-56126
1176956,93,-51,37,4,2,5,0,0,0,0,6,5,1,0,1,0,0,1126,-90,1036
1177307,167,-46,22,16,15,4,3,0,0,0,20,12,7,3,0,0,0,3993,-87,3906
1177976,967,-52,960,14,6,3,6,1,0,0,12,4,3,10,1,2,0,10234,-158,10076
1178537,895,-20,875,12,9,4,2,2,0,0,16,9,4,7,4,0,0,20010,-39,19971
1179176,1187,11,1005,14,7,2,1,1,0,2,12,10,4,1,0,0,3,6308,0,6308
1179727,753,-27,753,17,12,4,1,0,0,0,17,9,7,2,2,1,0,7943,-88,7855
1180340,904,-28,904,14,8,5,2,0,0,0,21,4,3,6,2,1,0,9655,-39,9616
1180958,61,-45,-28,9,6,2,0,0,0,0,12,6,2,0,0,0,0,938,-336,602
1181373,843,20,839,9,4,4,6,1,0,0,10,4,2,5,6,1,0,18284,0,18284
1181877,50,-36,-36,13,3,3,0,0,0,0,15,3,1,0,0,0,0,811,-98,713
1182286,84,-26,0,17,4,2,0,0,0,0,21,3,0,2,0,0,0,1331,-65,1266
1182772,654,-14,598,15,8,8,2,0,0,0,19,8,4,6,2,0,0,10065,-14,10051
1183406,62,-26,12,20,12,2,0,0,0,0,25,6,3,1,0,0,0,1683,-100,1583
1183998,269,-625,-625,16,4,9,8,0,0,0,28,10,3,4,1,0,0,3843,-9551,-5708
1184702,99999,-179,99999,16,7,6,5,0,0,0,18,7,4,7,1,0,1,5311,-2770,2541
1185336,87,-32,27,29,10,2,4,0,0,0,31,7,5,4,0,0,0,2821,-38,2783
1186072,913,10,879,22,15,9,5,5,0,0,35,15,9,7,9,0,0,45881,0,45881
1187134,799,-314,705,20,4,11,9,1,1,0,23,6,10,4,6,2,0,10037,-4284,5753
1187917,100000,-19,100000,20,10,6,3,0,1,0,27,9,7,1,7,3,0,56009,-35,55974
1188713,75,0,12,9,7,3,0,0,0,0,12,6,3,1,0,0,0,1487,0,1487
1189148,73,-60,0,29,2,3,3,1,0,0,27,7,2,3,0,0,0,1394,-437,957
1189796,91,-87,0,14,7,4,0,1,0,0,21,6,1,3,0,0,0,1950,-493,1457
1190337,58,-641,-617,10,7,5,1,3,0,0,16,8,6,0,0,0,0,1017,-8756,-7739
1190873,1364,-1,1364,8,2,3,6,2,0,0,13,7,1,6,3,3,0,16330,-1,16329
1191441,151,-2,0,14,7,3,4,2,0,0,14,6,3,7,0,0,0,3905,-2,3903
1191977,75,-614,28,13,7,3,3,2,2,0,16,6,4,5,1,2,0,1494,-2593,-1099
1192544,195,-99991,-99991,16,7,3,3,0,2,3,17,10,2,5,2,0,1,3192,-10200,-7008
1193142,106,-1711,-1711,15,7,6,6,3,1,1,21,10,5,3,3,0,0,2494,-10628,-8134
1193817,883,-1329,-1329,24,10,7,7,4,1,1,43,7,4,3,2,1,1,5790,-25244,-19454
1194719,86,-148,0,11,5,4,2,0,0,0,15,6,5,0,0,0,0,1195,-724,471
1195223,82,-152,0,15,5,3,0,1,0,0,23,6,2,0,0,0,0,1493,-544,949
1195786,499,0,0,19,7,3,1,1,1,0,20,9,5,1,2,0,0,5110,0,5110
1196431,459,16,434,12,9,4,4,2,0,0,26,2,4,7,3,0,0,14688,0,14688
1197118,89,-263,-247,16,5,9,2,2,0,0,27,7,5,3,1,0,0,1514,-8190,-6676
1197822,1329,-80,1329,13,9,4,1,0,2,0,16,6,15,3,3,2,0,28429,-156,28273
1198556,1041,-31,1041,24,13,4,8,2,0,0,34,10,14,7,3,1,0,39831,-31,39800
1199552,116,-100000,-100000,19,6,2,2,5,3,1,26,6,4,3,0,0,0,1317,-34896,-33579
1200191,96,0,0,26,5,3,0,0,0,0,26,8,2,0,0,0,0,2175,0,2175
1200817,917,-160,917,12,9,7,6,2,0,1,18,7,13,5,3,2,0,17148,-606,16542
1201561,798,-791,798,10,8,8,1,3,0,1,14,9,7,5,4,1,1,15903,-791,15112
1202221,458,-45,0,34,13,12,13,2,0,0,60,13,13,8,2,0,0,28442,-104,28338
1203505,447,0,16,10,6,3,3,5,1,0,13,4,6,4,3,2,0,6596,0,6596
1204079,111,0,2,30,8,6,3,0,0,0,33,10,5,1,0,0,0,2980,0,2980
1204847,213,-100000,-100000,14,6,5,4,4,1,1,22,8,2,5,0,1,0,2463,-9238,-6775
1205465,73,-15,0,17,10,5,0,0,0,0,18,11,5,0,0,0,0,2130,-28,2102
1206054,1225,-21,1225,17,11,6,3,1,0,0,23,10,9,5,2,2,0,19993,-75,19918
1206825,377,-25,0,16,13,5,3,3,1,0,19,18,3,4,2,1,0,11078,-67,11011
1207584,99999,22,99999,26,5,0,4,2,1,0,26,2,3,7,2,2,1,30576,0,30576
1208292,954,-283,954,8,5,1,1,4,2,0,14,4,2,2,4,3,0,12425,-1239,11186
1208819,123,-18,0,23,6,5,2,0,0,0,32,5,3,1,0,0,0,2515,-94,2421
1209483,75,-62,-2,39,12,1,0,0,0,0,38,15,3,0,0,0,0,2313,-909,1404
1210332,630,-31,625,34,7,7,6,1,0,0,32,12,5,5,6,0,0,19656,-96,19560
1211199,877,11,864,10,10,8,3,0,0,0,15,10,7,6,3,0,0,29237,0,29237
1211872,638,-29,581,9,8,2,3,1,0,0,10,10,6,4,2,0,0,15897,-32,15865
1212430,881,-14,878,10,11,5,3,1,0,0,17,5,6,5,5,0,0,27903,-49,27854
1213075,631,-105,0,36,10,10,3,0,1,1,40,12,14,1,2,0,1,10407,-1368,9039
1214081,1288,-66,1256,21,17,5,3,0,0,0,27,17,7,3,2,1,0,21499,-195,21304
1214950,831,26,169,6,6,1,1,0,0,3,6,4,6,0,0,0,3,5343,0,5343
1215353,84,-99997,-99997,13,9,5,3,0,1,1,18,9,7,0,0,0,0,1729,-9444,-7715
1215935,132,-1156,-1114,9,7,2,3,0,6,1,16,3,6,5,2,3,0,1779,-11004,-9225
1216520,122,1,1,21,8,5,2,0,0,0,27,4,4,3,0,0,0,2990,0,2990
1217155,99994,-115,99994,18,9,3,3,3,1,0,17,12,8,7,3,4,1,43998,-185,43813
1217952,75,0,0,10,6,3,0,0,0,0,11,8,2,0,0,0,0,1354,0,1354
1218388,361,-36,-36,36,14,8,6,2,0,0,42,18,11,3,2,0,0,13685,-107,13578
1219475,1089,-12,1089,91,26,4,1,2,0,0,108,18,10,1,2,1,1,24523,-28,24495
1221299,1006,-78,1006,13,8,10,5,2,1,0,23,8,7,7,6,1,0,26197,-373,25824
1222090,68,-466,-407,13,7,5,5,2,0,0,22,5,5,3,0,0,0,1512,-7959,-6447
1222687,529,-46,0,32,12,13,6,1,2,0,43,17,10,7,3,0,0,20654,-223,20431
1223812,232,-166,-161,22,13,8,7,3,0,0,30,10,8,0,6,0,0,2761,-4240,-1479
1224640,111,-796,-796,10,7,4,6,3,1,0,17,7,5,2,1,1,0,1640,-10984,-9344
1225211,100,-62,-53,12,6,2,1,0,0,0,18,6,2,0,0,0,0,2156,-329,1827
1225705,545,-28,14,20,8,8,3,0,1,0,25,8,4,7,2,0,0,9978,-28,9950
1226421,99,-24,48,11,8,3,2,0,0,0,18,4,4,1,1,0,0,1955,-51,1904
1226932,397,-78,397,16,5,6,5,6,0,0,19,7,2,8,5,1,0,6377,-620,5757
1227595,81,-99997,-99997,5,6,3,2,4,2,1,19,3,1,2,1,1,0,920,-15031,-14111
1228093,197,-952,-916,5,5,5,0,1,3,0,8,6,4,2,1,0,0,1808,-7672,-5864
1228530,130,-795,-795,48,15,9,1,0,0,1,61,10,13,1,0,0,0,9565,-795,8770
1229687,125,-42,0,16,16,4,6,0,0,0,28,10,6,3,1,0,0,4205,-105,4100
1231250,865,-30,865,13,8,4,2,0,0,0,18,5,1,3,3,1,0,7222,-87,7135
1231803,548,-19,535,16,8,5,1,0,0,0,18,12,1,3,1,1,0,7141,-24,7117
1232399,88,-99998,-99998,17,3,4,1,2,0,1,25,5,1,2,0,0,0,1383,-9553,-8170
1232956,78,-549,-538,23,10,8,4,1,1,0,34,10,7,0,2,0,0,1851,-9170,-7319
1233747,129,-77,2,19,6,2,1,2,0,0,23,4,4,1,1,0,0,2757,-77,2680
1234339,806,-96,525,11,8,3,4,1,1,0,12,8,5,1,3,1,0,5067,-539,4528
1234885,75,-1005,-1005,15,5,10,3,2,1,0,28,10,4,0,0,0,0,1263,-19724,-18461
1235556,79,-975,-878,7,9,2,4,4,2,0,20,5,2,3,3,1,0,1240,-27629,-26389
1236137,165,-69,56,10,3,1,0,0,1,0,9,2,2,2,1,0,0,1263,-313,950
1236540,492,-1044,-1044,13,8,4,5,12,2,0,22,14,5,4,8,0,0,9644,-15692,-6048
1237323,1305,-5,1305,20,22,8,7,1,2,0,28,13,10,12,3,1,1,28263,-5,28258
1238303,1288,-66,1288,13,5,8,4,1,0,0,20,7,7,9,2,0,0,20717,-69,20648
1239006,64,-25,0,15,4,6,0,0,0,0,16,9,3,0,0,0,0,1249,-63,1186
1239518,501,-5,500,20,8,3,2,0,0,0,16,9,5,3,2,0,0,7554,-5,7549
1240131,973,-104,904,11,7,1,2,2,0,0,14,6,1,1,2,1,1,10172,-464,9708
1240631,55,-1862,-1862,15,14,15,10,11,3,0,32,12,10,10,10,0,0,724,-36790,-36066
1241660,155,-47,0,16,8,9,1,1,0,0,23,10,4,1,1,0,0,2744,-112,2632
1242304,694,0,694,11,5,3,0,0,0,0,12,6,2,2,0,0,1,3444,0,3444
1242756,575,-99995,-99995,13,5,2,3,3,2,2,22,4,3,2,3,1,0,7865,-10065,-2200
1243338,1479,-29,1479,29,3,7,3,1,0,0,37,7,13,2,3,0,0,25576,-30,25546
1244244,94,-1,23,24,8,6,1,0,0,0,19,17,3,2,0,0,0,2704,-1,2703
1244905,64,-22,-22,12,10,4,0,0,0,0,16,10,3,0,0,0,0,1346,-38,1308
1245434,80,-50,0,27,13,1,0,1,0,0,36,7,3,1,0,0,0,2675,-91,2584
1246169,65,-64,0,20,5,2,2,0,0,0,17,9,4,0,0,0,0,1554,-278,1276
1246710,60,-9,6,20,4,1,0,0,0,0,19,6,1,0,0,0,0,1216,-15,1201
1247215,715,-251,479,14,7,4,3,4,3,0,20,7,4,6,1,2,2,23286,-1092,22194
1247889,100000,0,100000,8,10,11,7,0,0,2,14,13,2,9,5,0,4,51020,0,51020
1248630,99999,-19,99999,24,10,9,7,6,1,1,26,11,10,9,12,1,3,60953,-22,60931
1249635,99992,-88,99992,31,15,10,5,5,0,0,42,14,9,9,7,2,1,30552,-131,30421
1250805,700,10,700,12,9,4,3,0,0,0,14,5,6,2,2,1,0,7158,0,7158
1251331,69,0,13,17,8,3,1,0,0,0,19,7,4,0,0,0,0,2385,0,2385
1251873,72,-161,0,16,11,2,3,0,0,0,25,4,7,2,0,0,0,1661,-1345,316
1252499,62,-99998,-99998,7,2,3,1,1,2,1,15,4,1,0,0,0,0,985,-6857,-5872
1252914,663,0,663,12,8,2,0,0,0,0,9,7,3,4,0,1,0,8125,0,8125
1253386,947,0,947,15,11,7,2,5,1,0,21,8,11,7,7,0,0,27316,0,27316
1254192,1330,0,1239,23,8,13,4,3,2,0,22,16,9,13,3,3,0,24348,0,24348
1255130,507,-110,465,9,4,5,7,2,0,0,12,5,6,4,6,0,0,5705,-568,5137
1255698,92,-4,-1,20,9,2,1,0,0,0,25,6,1,2,0,0,0,1986,-15,1971
1256291,73,-1025,-995,7,4,1,1,0,3,0,10,2,4,2,0,0,0,911,-7300,-6389
1256683,476,-9,176,15,10,5,1,3,0,0,22,10,6,4,3,0,0,12544,-9,12535
1257389,132,-107,0,14,11,5,2,1,0,0,25,10,5,3,0,0,0,3194,-901,2293
1258080,71,-710,0,34,16,11,8,3,2,0,48,14,7,6,4,1,1,1189,-23226,-22037
1259219,808,0,764,16,11,6,5,4,2,0,17,13,9,5,5,2,0,30590,0,30590
1259993,165,-1146,-157,8,1,0,2,1,1,2,9,3,2,2,1,0,2,1747,-2880,-1133
1260396,96,-99997,-825,11,3,8,1,2,1,0,19,7,3,0,0,0,1,1816,-8493,-6677
1260928,653,-30,642,15,7,7,3,0,0,0,19,9,9,0,2,1,0,13115,-30,13085
1261575,772,-444,742,11,10,9,3,4,1,0,13,10,11,6,1,3,0,13985,-3205,10780
1262303,1113,7,824,13,7,5,5,4,2,0,12,12,7,5,2,3,1,35351,0,35351
1262979,144,0,108,10,6,1,1,1,0,0,11,9,2,1,1,0,0,2593,0,2593
1263455,87,-466,-123,20,11,9,9,0,1,0,29,10,10,3,6,0,0,1526,-12277,-10751
1264315,100,-31,0,16,6,7,0,0,0,0,18,9,2,0,1,0,0,2343,-54,2289
1264864,64,-760,-760,12,8,9,8,1,1,0,20,10,12,1,1,0,0,884,-15469,-14585
1265556,184,-21,60,12,2,2,1,2,0,0,12,6,3,1,1,0,0,2514,-21,2493
1266019,98,14,47,8,7,2,1,0,0,0,13,3,5,0,0,0,0,2316,0,2316
1266467,178,-114,-4,23,12,3,4,0,0,0,36,6,3,4,0,0,0,2729,-1124,1605
1267226,150,-121,0,11,9,4,3,1,0,0,18,6,5,2,1,0,0,1989,-606,1383
1267781,137,-1017,-1017,11,10,11,4,4,2,0,32,9,1,3,4,1,0,1855,-32686,-30831
1268543,553,0,0,21,7,8,3,4,1,0,33,13,9,2,2,1,0,22639,0,22639
1269428,103,-99997,-99997,15,8,4,3,2,3,0,20,8,2,3,3,1,0,2379,-10401,-8022
1270028,1166,-628,0,20,8,3,6,6,2,2,23,7,8,7,3,3,3,12317,-6816,5501
1270839,100000,-74,100000,13,4,3,3,1,0,0,17,1,0,2,2,2,1,18151,-214,17937
1271322,99998,-182,99998,19,4,5,8,4,2,0,23,7,4,5,4,1,3,25321,-1179,24142
1272053,1832,-99,1832,11,10,5,5,3,0,0,8,13,9,8,5,2,0,24731,-181,24550
1272748,82,-38,0,21,11,1,2,0,0,0,24,10,4,0,0,0,0,1829,-61,1768
1273387,610,-2,0,21,5,7,3,0,2,0,23,8,7,3,2,1,0,7714,-2,7712
1274110,968,-486,968,32,11,5,0,1,3,0,37,10,8,6,2,3,0,14407,-3521,10886
1275047,342,-602,0,22,9,4,6,4,0,1,32,5,4,3,3,3,0,6349,-1450,4899
1275815,120,-201,-201,11,6,1,2,0,0,0,15,4,4,0,0,0,0,1857,-1145,712
1276276,144,-257,-257,19,6,5,3,1,1,0,26,12,4,3,0,0,0,4709,-264,4445
1276986,64,-100000,-100000,10,5,3,2,3,4,1,18,5,5,1,0,2,0,1224,-26922,-25698
1277538,214,9,214,5,5,1,0,0,0,0,6,2,2,1,1,0,0,1514,0,1514
1277869,663,-13,663,25,5,7,3,0,0,0,30,6,7,3,3,0,0,16057,-13,16044
1278619,76,0,0,15,10,6,0,0,0,0,22,7,5,0,0,0,0,2440,0,2440
1279202,182,0,24,44,10,4,4,0,0,0,50,7,8,2,1,0,0,7053,0,7053
1280177,693,-91,676,16,8,4,6,6,0,0,14,12,7,5,6,1,0,24282,-219,24063
1280882,933,-60,933,14,4,5,1,0,0,0,16,6,4,0,2,2,0,9741,-60,9681
1281416,1128,-51,1128,15,19,7,8,5,0,0,41,9,11,8,9,1,0,57936,-197,57739
1282527,931,-2,777,14,6,6,3,4,1,0,15,5,3,7,3,1,1,11398,-3,11395
1283112,99996,-77,99996,10,7,2,2,1,0,0,16,2,4,2,4,3,1,19519,-229,19290
1283684,73,0,0,7,11,1,0,0,0,0,14,7,1,0,0,0,0,1717,0,1717
1284154,84,-66,0,35,9,4,1,0,0,0,40,5,3,2,0,0,0,1920,-418,1502
1284927,92,-1,10,15,5,2,2,0,0,0,22,4,4,0,0,0,0,1652,-1,1651
1285467,137,-71,0,20,4,2,4,0,0,0,21,9,1,2,1,0,0,2483,-71,2412
1286060,81,-15,9,28,14,3,1,0,0,0,34,12,2,2,0,0,0,3158,-15,3143
1286826,744,-93,744,12,12,8,2,0,1,0,11,13,11,7,2,0,0,19000,-121,18879
1287527,115,-152,0,17,13,6,3,2,0,0,24,11,8,3,1,0,0,2510,-1624,886
1288259,268,-1046,-1046,10,3,3,4,0,2,1,19,3,3,2,3,0,0,1764,-6524,-4760
1288789,99998,0,99998,14,2,3,2,0,0,0,18,2,2,0,3,1,2,19855,0,19855
1289305,724,-574,724,16,6,14,12,3,1,0,31,17,15,7,4,1,1,28517,-2455,26062
1290379,146,-32,0,32,11,4,3,0,0,0,39,10,7,0,0,0,0,4719,-40,4679
1291245,80,-7,0,25,4,2,2,0,0,0,33,3,1,1,0,0,0,1922,-14,1908
1291869,95,-45,0,14,8,1,2,0,0,0,25,7,2,0,0,0,0,1816,-302,1514
1292443,93,-49,28,22,6,5,1,1,0,0,18,12,7,0,0,0,0,2871,-49,2822
1293074,951,-9,951,18,5,5,2,4,1,0,21,9,5,6,5,1,0,30266,-11,30255
1293799,1004,-456,895,15,4,5,2,3,5,0,16,4,6,6,7,3,0,18246,-1881,16365
1294477,535,-172,-92,8,6,6,2,6,3,0,15,5,5,6,5,1,0,7147,-1213,5934
1295086,235,-89,0,26,11,7,5,1,0,0,26,18,6,4,0,0,0,5739,-282,5457
1295917,257,-13,0,9,4,3,4,1,1,0,10,10,3,0,3,1,0,3009,-13,2996
1296415,70,-10,0,22,7,4,1,0,0,0,27,6,4,1,0,0,0,1921,-12,1909
1297051,819,-123,819,14,12,7,4,1,0,0,21,8,10,5,2,1,0,19540,-812,18728
1297785,1049,-69,1049,14,7,13,5,1,3,0,20,8,9,11,4,3,0,20244,-257,19987
1298619,64,-924,-924,12,6,7,2,2,1,0,20,6,6,2,0,0,0,1495,-10500,-9005
1299202,67,-12,-4,17,6,3,1,0,0,0,19,8,2,0,0,0,0,1581,-54,1527
1299728,1158,-15,1152,8,1,8,1,2,0,0,12,6,4,3,2,2,0,32595,-33,32562
1300269,117,-47,0,17,7,6,2,0,0,0,18,8,7,0,1,0,0,2212,-77,2135
1300847,1122,0,1122,17,13,3,2,1,0,0,25,10,5,8,2,0,0,26138,0,26138
1301630,1463,0,1324,19,11,3,4,3,3,0,22,15,12,5,1,3,0,33082,0,33082
1302490,1298,27,1298,13,8,3,3,4,0,0,12,12,11,6,4,0,0,30772,0,30772
1303220,537,-236,537,14,7,3,2,2,0,0,18,6,0,3,1,1,1,2992,-624,2368
1303769,622,25,536,8,4,5,0,0,0,0,11,5,1,0,2,1,0,6595,0,6595
1304188,467,0,467,9,7,1,2,0,0,0,12,4,4,1,1,1,0,5177,0,5177
1304652,60,-839,-778,8,9,2,3,2,1,0,22,6,2,0,2,0,0,1118,-17367,-16249
1305208,213,-32,45,46,14,6,5,2,0,0,50,17,7,6,1,0,0,9815,-32,9783
1306317,459,-99994,-99994,10,10,4,3,4,1,3,22,6,6,5,1,2,0,4754,-13808,-9054
1306978,70,-85,0,16,9,6,3,0,0,0,21,8,6,2,0,0,0,1614,-440,1174
1307609,99,-28,0,20,7,6,1,0,0,0,25,8,3,0,1,0,0,2123,-66,2057
1308239,81,-99994,-99994,8,6,1,0,1,1,2,18,5,2,0,0,0,0,1567,-8189,-6622
1308738,96,-126,0,38,7,8,2,2,0,0,38,8,8,5,0,0,0,1142,-1975,-833
1309633,72,-45,2,14,3,2,3,0,0,0,12,8,4,1,0,0,0,1067,-341,726
1310130,1699,3,1164,12,8,3,3,2,2,0,16,6,3,3,7,4,0,35844,0,35844
1310773,87,-6,0,25,10,5,1,0,0,0,25,10,5,1,0,0,0,2579,-8,2571
1311442,1067,-20,1067,39,18,10,2,0,0,0,48,16,6,7,2,1,0,15546,-20,15526
1312553,132,-62,15,14,9,2,2,1,0,0,14,10,2,2,1,0,0,2211,-276,1935
1313079,1188,-52,1188,15,13,7,6,2,0,0,23,12,5,10,5,0,0,17679,-117,17562
1313894,92,-99994,-99994,14,1,4,1,1,3,0,22,3,1,3,0,0,0,1377,-12258,-10881
1314426,197,-41,0,17,10,3,5,1,0,0,20,13,7,3,0,0,0,5996,-48,5948
1315124,79,-134,0,12,9,5,3,0,0,0,15,10,4,1,1,0,0,1639,-897,742
1315677,76,-995,-995,11,2,1,3,1,1,1,13,7,1,2,0,0,0,1429,-5483,-4054
1316120,111,-877,-855,7,5,3,8,0,1,1,10,7,4,6,1,0,0,1178,-12477,-11299
1316627,97,-859,-859,16,9,8,2,0,1,1,21,11,5,2,0,1,0,3487,-2292,1195
1317277,1112,-68,792,14,7,6,3,2,2,0,18,5,7,7,3,3,0,17613,-68,17545
1317990,746,0,740,13,11,5,4,4,3,0,16,13,8,7,6,0,1,20752,0,20752
1318777,465,-1096,-1096,8,8,2,4,1,1,2,19,5,1,4,2,1,1,6408,-7730,-1322
1319337,275,-46,-22,17,10,11,2,2,0,0,18,13,10,4,1,0,0,9936,-135,9801
1320060,99,-99997,-99997,15,13,7,5,4,3,1,28,11,4,5,5,2,0,2063,-12289,-10226
1320852,181,-1104,-1058,14,17,6,10,4,1,0,36,11,10,5,2,0,0,3778,-24418,-20640
1321760,66,-99996,-99992,12,16,16,11,10,5,2,46,6,10,8,6,5,1,1127,-89483,-88356
1322900,371,-80,96,16,8,6,12,3,1,0,26,7,8,5,5,2,0,12494,-297,12197
1323713,837,-26,837,17,14,6,4,0,0,0,24,11,7,2,5,1,0,8696,-136,8560
1324472,595,-285,-285,9,7,7,2,1,2,2,11,7,7,1,6,2,1,8540,-1076,7464
1325064,87,-340,-340,11,9,2,2,2,0,0,18,6,4,1,0,0,0,1397,-1450,-53
1325582,82,6,12,15,9,1,1,0,0,0,17,7,4,0,0,0,0,2361,0,2361
1326109,98,-99998,-99998,16,8,3,4,0,1,1,25,3,5,1,1,0,0,1940,-13316,-11376
1326717,101,-65,0,18,3,0,3,0,0,0,21,4,1,2,0,0,0,1038,-293,745
1327255,97,-111,-18,13,8,7,4,0,0,0,19,8,10,1,0,0,0,2457,-1069,1388
1327878,914,-213,792,23,8,8,9,8,0,0,32,10,7,17,5,2,0,30606,-1984,28622
1328896,418,-2,372,18,11,8,5,1,0,0,27,11,5,5,1,1,0,16658,-2,16656
1329667,232,-900,-900,16,8,7,4,1,1,1,20,9,8,3,0,2,0,6556,-3116,3440
1330341,79,-82,0,21,6,6,1,0,0,0,20,9,3,3,0,0,0,1383,-693,690
1330937,1050,8,1013,12,7,4,0,0,0,0,13,5,4,1,4,1,0,11559,0,11559
1331462,69,-99996,-99996,11,3,7,1,1,0,2,22,5,2,1,0,0,0,1080,-17171,-16091
1332007,597,26,536,11,6,1,6,0,0,0,12,4,5,2,3,1,0,9744,0,9744
1332504,594,0,75,18,14,9,3,2,1,1,26,12,12,1,2,1,1,9367,0,9367
1333329,1279,-99998,-99998,15,6,6,0,2,2,2,20,7,2,5,1,2,1,13863,-5327,8536
1333959,64,-99996,-99996,7,3,1,0,1,1,1,10,5,1,0,0,0,0,920,-3327,-2407
1334344,199,-1,0,8,4,0,1,1,0,0,12,2,1,1,1,0,0,1319,-1,1318
1334726,99,-31,0,22,4,7,2,0,0,0,22,7,5,2,0,0,0,1592,-106,1486
